"Sombra","677c803ef36a2c9048280ccd","hoppyface","5d6e4022b4ec1709f0729979","6906d4ea07afe9334ce25af4","2025-11-02 00:02"
"Palsitmas N°1 Fan","5c0450ca431965af44f4668e","echeetah","61bd80d52f7bf10001258140","6907f53aa831bbb90e97b683","2025-11-02 19:26"
"Poukwa","68a63f77c65f242ade34acb2","Tottenhamwisps","60ad03a48b6e1d00012f8e7e","6907f4ea22340c9a87953217","2025-11-02 19:26"
"Zuepp","601458985acffb00015bd0d5","Leftist Leo解放巴勒斯坦 🇵🇸 和","60d9c5536dac910001297d14","6907f54b22340c9a87953272","2025-11-02 19:26"
"bagaboiebailey","5fcef4a643dcb200016784ef","LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","6907f57922340c9a879532a7","2025-11-02 19:27"
"fexlo","55e374e55c083756fcfcd144","4unii278","662b0b98912a1b9585fa3392","6907f61da831bbb90e97b6ce","2025-11-02 19:28"
"Yannizo","628cdc4ddc700a7583b7c399","LeroyFucik","67058e280e65158e29b87365","6907f530a831bbb90e97b67d","2025-11-02 19:28"
"Palsitmas N°1 Fan","5c0450ca431965af44f4668e","Leftist Leo解放巴勒斯坦 🇵🇸 和","60d9c5536dac910001297d14","6907f69822340c9a879533c1","2025-11-02 19:29"
"Lagrimita","5f32d46aca94e000015886be","TTV BulgariUnaci","5ee07a02053ea52a8454e6c2","6907f60022340c9a87953326","2025-11-02 19:29"
"Poukwa","68a63f77c65f242ade34acb2","echeetah","61bd80d52f7bf10001258140","6907f68ca831bbb90e97b6fa","2025-11-02 19:32"
"Lubec","5e974c906ea510372c1e444a","Feneb","5dba86167e473f2408461141","6907f68822340c9a879533aa","2025-11-02 19:33"
"TTV BulgariUnaci","5ee07a02053ea52a8454e6c2","Zuepp","601458985acffb00015bd0d5","6907f75022340c9a87953469","2025-11-02 19:34"
"Yannizo","628cdc4ddc700a7583b7c399","tmol","65804bf1981dcef1aaa9fc20","6907f71cc82d404b14a1a19e","2025-11-02 19:34"
"Leftist Leo解放巴勒斯坦 🇵🇸 和","60d9c5536dac910001297d14","Palsitmas N°1 Fan","5c0450ca431965af44f4668e","6907f777a831bbb90e97b744","2025-11-02 19:35"
"Poukwa","68a63f77c65f242ade34acb2","echeetah","61bd80d52f7bf10001258140","6907f7f222340c9a87953501","2025-11-02 19:36"
"Pan_Pingwin","6874db1c4c43e0efcc0bc838","Todjinou","60674f56a95f2c00017fa2fc","6907f83ca831bbb90e97b77e","2025-11-02 19:37"
"TTV BulgariUnaci","5ee07a02053ea52a8454e6c2","Zuepp","601458985acffb00015bd0d5","6907f89a22340c9a87953594","2025-11-02 19:38"
"LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","Palsitmas N°1 Fan","5c0450ca431965af44f4668e","6907f8cec82d404b14a1a1dd","2025-11-02 19:38"
"Yannizo","628cdc4ddc700a7583b7c399","tmol","65804bf1981dcef1aaa9fc20","6907f8993117ee413e0fca63","2025-11-02 19:39"
"LeroyFucik","67058e280e65158e29b87365","Lagrimita","5f32d46aca94e000015886be","6907f78522340c9a87953498","2025-11-02 19:40"
"Feneb","5dba86167e473f2408461141","Lubec","5e974c906ea510372c1e444a","6907f85a22340c9a87953560","2025-11-02 19:41"
"Palsitmas N°1 Fan","5c0450ca431965af44f4668e","LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","6907f97022340c9a8795363f","2025-11-02 19:42"
"echeetah","61bd80d52f7bf10001258140","Poukwa","68a63f77c65f242ade34acb2","6907f92fa831bbb90e97b7d1","2025-11-02 19:42"
"Yannizo","628cdc4ddc700a7583b7c399","tmol","65804bf1981dcef1aaa9fc20","6907f9cc07afe9334ce26de9","2025-11-02 19:44"
"TTV BulgariUnaci","5ee07a02053ea52a8454e6c2","Zuepp","601458985acffb00015bd0d5","6907f9a922340c9a87953673","2025-11-02 19:45"
"Palsitmas N°1 Fan","5c0450ca431965af44f4668e","LeroyFucik","67058e280e65158e29b87365","6907fa4e3117ee413e0fca99","2025-11-02 19:45"
"Leftist Leo解放巴勒斯坦 🇵🇸 和","60d9c5536dac910001297d14","Zuepp","601458985acffb00015bd0d5","6907fb1a22340c9a87953777","2025-11-02 19:48"
"Lagrimita","5f32d46aca94e000015886be","echeetah","61bd80d52f7bf10001258140","6907fa7722340c9a87953705","2025-11-02 19:49"
"Palsitmas N°1 Fan","5c0450ca431965af44f4668e","Yannizo","628cdc4ddc700a7583b7c399","6907faf7c82d404b14a1a21e","2025-11-02 19:50"
"LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","LeroyFucik","67058e280e65158e29b87365","6907fba874e8f2b7e1680a65","2025-11-02 19:52"
"Lagrimita","5f32d46aca94e000015886be","echeetah","61bd80d52f7bf10001258140","6907fbf622340c9a87953816","2025-11-02 19:53"
"Zuepp","601458985acffb00015bd0d5","Leftist Leo解放巴勒斯坦 🇵🇸 和","60d9c5536dac910001297d14","6907fbed3117ee413e0fcac2","2025-11-02 19:55"
"JramLisztfan","5f8dce9c8b3268000197f68d","Yannizo","628cdc4ddc700a7583b7c399","6907fc5522340c9a8795385f","2025-11-02 19:56"
"Feneb","5dba86167e473f2408461141","Fructidor","5e3712631e34a03504349945","6907fc7b3117ee413e0fcad3","2025-11-02 19:58"
"echeetah","61bd80d52f7bf10001258140","Palsitmas N°1 Fan","5c0450ca431965af44f4668e","6907fceb22340c9a879538d3","2025-11-02 19:58"
"LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","LeroyFucik","67058e280e65158e29b87365","6907fc9d22340c9a87953895","2025-11-02 19:59"
"Palsitmas N°1 Fan","5c0450ca431965af44f4668e","echeetah","61bd80d52f7bf10001258140","6907fe3a22340c9a879539ca","2025-11-02 20:02"
"Dua Lipa - Levitating","63bc2afd1722f691fd6a2d3f","Lagrimita","5f32d46aca94e000015886be","6907fdb022340c9a87953971","2025-11-02 20:04"
"LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","LeroyFucik","67058e280e65158e29b87365","6907fe743117ee413e0fcb23","2025-11-02 20:06"
"echeetah","61bd80d52f7bf10001258140","Yannizo","628cdc4ddc700a7583b7c399","6907ff68c82d404b14a1a29e","2025-11-02 20:13"
"LeroyFucik","67058e280e65158e29b87365","LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","6908002622340c9a87953b0a","2025-11-02 20:13"
"JramLisztfan","5f8dce9c8b3268000197f68d","Lagrimita","5f32d46aca94e000015886be","6907ffdc3117ee413e0fcb57","2025-11-02 20:14"
"Lubec","5e974c906ea510372c1e444a","Albanian Guy","58796ade8b9ff486d81bbad5","6908007022340c9a87953b2f","2025-11-02 20:16"
"echeetah","61bd80d52f7bf10001258140","Yannizo","628cdc4ddc700a7583b7c399","690801aa07afe9334ce26fe3","2025-11-02 20:16"
"LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","LeroyFucik","67058e280e65158e29b87365","690801bd22340c9a87953bab","2025-11-02 20:19"
"Albanian Guy","58796ade8b9ff486d81bbad5","Fau","5b68bcc7f438a60f64005817","6908023b07afe9334ce27011","2025-11-02 20:21"
"Yannizo","628cdc4ddc700a7583b7c399","Zoe","64012c4575693afea0dec10b","690802b4a831bbb90e97bb1f","2025-11-02 20:22"
"Palsitmas N°1 Fan","5c0450ca431965af44f4668e","echeetah","61bd80d52f7bf10001258140","6908027307afe9334ce2702c","2025-11-02 20:23"
"JramLisztfan","5f8dce9c8b3268000197f68d","Adamthedunker","6594e77717360fe0d27e44d5","6908020f22340c9a87953bda","2025-11-02 20:23"
"Evanz","6639ae194e1ab21938887f4a","Fructidor","5e3712631e34a03504349945","6908013a07afe9334ce26fb4","2025-11-02 20:24"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","echeetah","61bd80d52f7bf10001258140","690803e422340c9a87953cd2","2025-11-02 20:26"
"LeroyFucik","67058e280e65158e29b87365","LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","6908032522340c9a87953c5a","2025-11-02 20:27"
"JramLisztfan","5f8dce9c8b3268000197f68d","Palsitmas N°1 Fan","5c0450ca431965af44f4668e","69080423a831bbb90e97bb8d","2025-11-02 20:29"
"Yannizo","628cdc4ddc700a7583b7c399","Leftist Leo解放巴勒斯坦 🇵🇸 和","60d9c5536dac910001297d14","6908039da831bbb90e97bb65","2025-11-02 20:30"
"LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","echeetah","61bd80d52f7bf10001258140","6908050522340c9a87953d91","2025-11-02 20:32"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","tmol","65804bf1981dcef1aaa9fc20","690804e222340c9a87953d7a","2025-11-02 20:32"
"Fau","5b68bcc7f438a60f64005817","Albanian Guy","58796ade8b9ff486d81bbad5","6908039a22340c9a87953ca6","2025-11-02 20:33"
"Dua Lipa - Levitating","63bc2afd1722f691fd6a2d3f","kirilka","5ed7d66d5d34e779bccc6590","6908051222340c9a87953d98","2025-11-02 20:35"
"Leftist Leo解放巴勒斯坦 🇵🇸 和","60d9c5536dac910001297d14","Yannizo","628cdc4ddc700a7583b7c399","690805c33117ee413e0fcbe7","2025-11-02 20:36"
"LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","echeetah","61bd80d52f7bf10001258140","6908061522340c9a87953e13","2025-11-02 20:37"
"kirilka","5ed7d66d5d34e779bccc6590","Albanian Guy","58796ade8b9ff486d81bbad5","690806dec82d404b14a1a34c","2025-11-02 20:38"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","tmol","65804bf1981dcef1aaa9fc20","690806615060b6cb13273dbd","2025-11-02 20:38"
"Leftist Leo解放巴勒斯坦 🇵🇸 和","60d9c5536dac910001297d14","Yannizo","628cdc4ddc700a7583b7c399","690806ef74e8f2b7e1680a73","2025-11-02 20:39"
"LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","echeetah","61bd80d52f7bf10001258140","6908074d07afe9334ce270d0","2025-11-02 20:41"
"Evanz","6639ae194e1ab21938887f4a","JramLisztfan","5f8dce9c8b3268000197f68d","690805ac3117ee413e0fcbe2","2025-11-02 20:43"
"kirilka","5ed7d66d5d34e779bccc6590","Albanian Guy","58796ade8b9ff486d81bbad5","690807bb22340c9a87953f0e","2025-11-02 20:44"
"Thomson","57081f8edc7cd6f788209eb3","Leftist Leo解放巴勒斯坦 🇵🇸 和","60d9c5536dac910001297d14","690807fd22340c9a87953f3b","2025-11-02 20:44"
"d4nk","5b92bdcc1ee0107188685300","MICMAC","65b921c9e606da2cb9403289","6908078c22340c9a87953eeb","2025-11-02 20:44"
"Yannizo","628cdc4ddc700a7583b7c399","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","690807c422340c9a87953f14","2025-11-02 20:44"
"Dua Lipa - Levitating","63bc2afd1722f691fd6a2d3f","JramLisztfan","5f8dce9c8b3268000197f68d","6908090722340c9a87953ff9","2025-11-02 20:48"
"[TNT] jv724 α","5d50f46b24ec173888d7e22e","echeetah","61bd80d52f7bf10001258140","6908088622340c9a87953f9c","2025-11-02 20:48"
"sisknurf","630bc3656e5dbacd80d1eace","Ling","653d58ea4044fc276f407e75","69080953c82d404b14a1a392","2025-11-02 20:49"
"Albanian Guy","58796ade8b9ff486d81bbad5","d4nk","5b92bdcc1ee0107188685300","6908093822340c9a8795402e","2025-11-02 20:50"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","Yannizo","628cdc4ddc700a7583b7c399","690808d222340c9a87953fcf","2025-11-02 20:50"
"[TNT] jv724 α","5d50f46b24ec173888d7e22e","sheets","6385e1faf879d22810147760","69080a0122340c9a879540d3","2025-11-02 20:52"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","JramLisztfan","5f8dce9c8b3268000197f68d","69080a3122340c9a879540fc","2025-11-02 20:53"
"echeetah","61bd80d52f7bf10001258140","LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","690809d93117ee413e0fcc52","2025-11-02 20:53"
"Yannizo","628cdc4ddc700a7583b7c399","Ling","653d58ea4044fc276f407e75","69080a313117ee413e0fcc5b","2025-11-02 20:53"
"sisknurf","630bc3656e5dbacd80d1eace","Albanian Guy","58796ade8b9ff486d81bbad5","69080afe22340c9a8795416b","2025-11-02 20:55"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","Yannizo","628cdc4ddc700a7583b7c399","69080b11a831bbb90e97be81","2025-11-02 20:58"
"kedusan","647734d056305f7bf5561a4e","Evanz","6639ae194e1ab21938887f4a","6908095622340c9a87954043","2025-11-02 20:59"
"echeetah","61bd80d52f7bf10001258140","LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","69080b17a831bbb90e97be85","2025-11-02 20:59"
"Albanian Guy","58796ade8b9ff486d81bbad5","JramLisztfan","5f8dce9c8b3268000197f68d","69080b9222340c9a879541bb","2025-11-02 21:00"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","Yannizo","628cdc4ddc700a7583b7c399","69080c20a831bbb90e97bef6","2025-11-02 21:00"
"Ling","653d58ea4044fc276f407e75","NaseKoma19298","60f531591f8d1e0001ad790c","69080b6da831bbb90e97beac","2025-11-02 21:00"
"sheets","6385e1faf879d22810147760","d4nk","5b92bdcc1ee0107188685300","69080adba831bbb90e97be61","2025-11-02 21:01"
"Albanian Guy","58796ade8b9ff486d81bbad5","JramLisztfan","5f8dce9c8b3268000197f68d","69080c9507afe9334ce27161","2025-11-02 21:03"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","Yannizo","628cdc4ddc700a7583b7c399","69080cdba831bbb90e97bf34","2025-11-02 21:04"
"[TNT] jv724 α","5d50f46b24ec173888d7e22e","Finn Siemon","66eb7b4a062332fb60915d65","69080c6e22340c9a87954250","2025-11-02 21:05"
"echeetah","61bd80d52f7bf10001258140","LEMAPPEUR4","623e2d9e7b43375b4a5d3a59","69080c76a831bbb90e97bf16","2025-11-02 21:06"
"JramLisztfan","5f8dce9c8b3268000197f68d","Yannizo","628cdc4ddc700a7583b7c399","69080dc9c82d404b14a1a3dc","2025-11-02 21:09"
"Albanian Guy","58796ade8b9ff486d81bbad5","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","69080d7cc82d404b14a1a3d8","2025-11-02 21:10"
"sheets","6385e1faf879d22810147760","d4nk","5b92bdcc1ee0107188685300","69080d2b07afe9334ce27182","2025-11-02 21:10"
"[TNT] jv724 α","5d50f46b24ec173888d7e22e","echeetah","61bd80d52f7bf10001258140","69080df322340c9a87954349","2025-11-02 21:11"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","JramLisztfan","5f8dce9c8b3268000197f68d","69080ef422340c9a879543fc","2025-11-02 21:15"
"[TNT] jv724 α","5d50f46b24ec173888d7e22e","echeetah","61bd80d52f7bf10001258140","69080f42a831bbb90e97bfd3","2025-11-02 21:16"
"sheets","6385e1faf879d22810147760","d4nk","5b92bdcc1ee0107188685300","69080f0674e8f2b7e1680a7c","2025-11-02 21:20"
"JramLisztfan","5f8dce9c8b3268000197f68d","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","6908106622340c9a879544fd","2025-11-02 21:23"
"echeetah","61bd80d52f7bf10001258140","[TNT] jv724 α","5d50f46b24ec173888d7e22e","690810a507afe9334ce271f9","2025-11-02 21:26"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","Albanian Guy","58796ade8b9ff486d81bbad5","69081228a831bbb90e97c07d","2025-11-02 21:30"
"sheets","6385e1faf879d22810147760","echeetah","61bd80d52f7bf10001258140","690812d5c82d404b14a1a472","2025-11-02 21:31"
"d4nk","5b92bdcc1ee0107188685300","[TNT] jv724 α","5d50f46b24ec173888d7e22e","690812a8c82d404b14a1a46c","2025-11-02 21:31"
"엘스","651735b2324c811102e538a6","Evanz","6639ae194e1ab21938887f4a","6908106422340c9a879544fa","2025-11-02 21:34"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","insomnia (5kftw)","642548987a0ec1cc8ffe5698","690813ae22340c9a87954752","2025-11-02 21:35"
"Albanian Guy","58796ade8b9ff486d81bbad5","Dua Lipa - Levitating","63bc2afd1722f691fd6a2d3f","690813c6c82d404b14a1a491","2025-11-02 21:39"
"sheets","6385e1faf879d22810147760","[TNT] jv724 α","5d50f46b24ec173888d7e22e","690813df07afe9334ce2725b","2025-11-02 21:39"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","CapixabaGeo","65e1351e81122873dc224467","69081555c82d404b14a1a4b5","2025-11-02 21:42"
"d4nk","5b92bdcc1ee0107188685300","Taquito","65580b96c0276bfd86f36c05","6908147522340c9a879547e3","2025-11-02 21:43"
"Yannizo","628cdc4ddc700a7583b7c399","echeetah","61bd80d52f7bf10001258140","6908161da831bbb90e97c15b","2025-11-02 21:44"
"Albanian Guy","58796ade8b9ff486d81bbad5","sheets","6385e1faf879d22810147760","690815dca831bbb90e97c14a","2025-11-02 21:45"
"Dua Lipa - Levitating","63bc2afd1722f691fd6a2d3f","吃了睡睡了吃","64d979fb2e69ae1b40356325","690815b607afe9334ce272a5","2025-11-02 21:46"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","[TNT] jv724 α","5d50f46b24ec173888d7e22e","69081671a831bbb90e97c184","2025-11-02 21:46"
"엘스","651735b2324c811102e538a6","Evanz","6639ae194e1ab21938887f4a","690814b8a831bbb90e97c103","2025-11-02 21:49"
"sheets","6385e1faf879d22810147760","Yannizo","628cdc4ddc700a7583b7c399","6908174607afe9334ce272f0","2025-11-02 21:50"
"Yannizo","628cdc4ddc700a7583b7c399","Taquito","65580b96c0276bfd86f36c05","69081845a831bbb90e97c240","2025-11-02 21:53"
"吃了睡睡了吃","64d979fb2e69ae1b40356325","Albanian Guy","58796ade8b9ff486d81bbad5","6908176522340c9a879549ac","2025-11-02 21:54"
"sheets","6385e1faf879d22810147760","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","6908184922340c9a87954a1c","2025-11-02 21:57"
"Evanz","6639ae194e1ab21938887f4a","엘스","651735b2324c811102e538a6","6908182c07afe9334ce2731f","2025-11-02 22:00"
"sheets","6385e1faf879d22810147760","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","690819f622340c9a87954b1c","2025-11-02 22:00"
"Albanian Guy","58796ade8b9ff486d81bbad5","[TNT] jv724 α","5d50f46b24ec173888d7e22e","69081976a831bbb90e97c2c9","2025-11-02 22:02"
"sheets","6385e1faf879d22810147760","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","69081ac707afe9334ce27354","2025-11-02 22:06"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","sheets","6385e1faf879d22810147760","69081c1822340c9a87954c7b","2025-11-02 22:10"
"Albanian Guy","58796ade8b9ff486d81bbad5","Dua Lipa - Levitating","63bc2afd1722f691fd6a2d3f","69081bcc22340c9a87954c4b","2025-11-02 22:12"
"sk","666b76089d20c1dd39ec810c","Nick!","555952479ff17334181de306","69081cb5a831bbb90e97c38d","2025-11-02 22:13"
"Trabota","6056fd798ddd1c00018baf23","Mathias","650a2d21361d5316c35b4efe","69081cfda831bbb90e97c3b7","2025-11-02 22:16"
"Albanian Guy","58796ade8b9ff486d81bbad5","Dua Lipa - Levitating","63bc2afd1722f691fd6a2d3f","69081dc122340c9a87954d88","2025-11-02 22:19"
"[TNT] jv724 α","5d50f46b24ec173888d7e22e","Bankz","6632068e2d673f57895aa438","69081d89a831bbb90e97c3d2","2025-11-02 22:20"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","Yannizo","628cdc4ddc700a7583b7c399","69081ea5a831bbb90e97c3ff","2025-11-02 22:21"
"Taquito","65580b96c0276bfd86f36c05","Henrikk","622640b7cb9b530001598509","69081e0322340c9a87954db7","2025-11-02 22:22"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","Dua Lipa - Levitating","63bc2afd1722f691fd6a2d3f","69081fa922340c9a87954eb2","2025-11-02 22:24"
"Trabota","6056fd798ddd1c00018baf23","gnrr","63b6a120ed1bf0b1b513dfb8","69081ed83117ee413e0fcdaa","2025-11-02 22:26"
"엘스","651735b2324c811102e538a6","Yannizo","628cdc4ddc700a7583b7c399","69081fe122340c9a87954ed6","2025-11-02 22:26"
"Taquito","65580b96c0276bfd86f36c05","Danielmb467","61beda9c8da5ba00015b9a71","6908201222340c9a87954ef2","2025-11-02 22:28"
"Nördster","60a91a4b4910a100012b6132","allie","612958d26962f50001ae89d2","6908201fa831bbb90e97c443","2025-11-02 22:29"
"Русский Bear Patriot","6602f5aa383139b7c3b63bd6","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","6908205da831bbb90e97c44d","2025-11-02 22:31"
"Nick!","555952479ff17334181de306","엘스","651735b2324c811102e538a6","69082105c82d404b14a1a591","2025-11-02 22:31"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","Nördster","60a91a4b4910a100012b6132","690821fe22340c9a87955021","2025-11-02 22:34"
"Русский Bear Patriot","6602f5aa383139b7c3b63bd6","gnrr","63b6a120ed1bf0b1b513dfb8","6908220ea831bbb90e97c49b","2025-11-02 22:37"
"엘스","651735b2324c811102e538a6","Nick!","555952479ff17334181de306","6908220ca831bbb90e97c49a","2025-11-02 22:37"
"Taquito","65580b96c0276bfd86f36c05","Danielmb467","61beda9c8da5ba00015b9a71","6908218e22340c9a87954fd8","2025-11-02 22:37"
"Nördster","60a91a4b4910a100012b6132","allie","612958d26962f50001ae89d2","690822c1a831bbb90e97c4d2","2025-11-02 22:41"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","gnrr","63b6a120ed1bf0b1b513dfb8","6908235622340c9a879550c4","2025-11-02 22:44"
"Taquito","65580b96c0276bfd86f36c05","Yannizo","628cdc4ddc700a7583b7c399","690823b222340c9a879550e8","2025-11-02 22:44"
"엘스","651735b2324c811102e538a6","Nick!","555952479ff17334181de306","6908238da831bbb90e97c51b","2025-11-02 22:45"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","gnrr","63b6a120ed1bf0b1b513dfb8","690824fd22340c9a8795518b","2025-11-02 22:50"
"엘스","651735b2324c811102e538a6","Nick!","555952479ff17334181de306","690825843117ee413e0fce20","2025-11-02 22:51"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","gnrr","63b6a120ed1bf0b1b513dfb8","690824fd22340c9a8795518b","2025-11-02 22:53"
"gnrr","63b6a120ed1bf0b1b513dfb8","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","690826b13117ee413e0fce38","2025-11-02 22:56"
"gnrr","63b6a120ed1bf0b1b513dfb8","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","690827cba831bbb90e97c67f","2025-11-02 22:59"
"Yannizo","628cdc4ddc700a7583b7c399","Taquito","65580b96c0276bfd86f36c05","6908271222340c9a879552a9","2025-11-02 22:59"
"Dua Lipa - Levitating","63bc2afd1722f691fd6a2d3f","gnrr","63b6a120ed1bf0b1b513dfb8","69082795a831bbb90e97c662","2025-11-02 23:01"
"Nick!","555952479ff17334181de306","엘스","651735b2324c811102e538a6","69082805a831bbb90e97c69a","2025-11-02 23:02"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","trulybuzzy","5fb20f55d3f912000124d619","6908289b07afe9334ce273e1","2025-11-02 23:03"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","엘스","651735b2324c811102e538a6","69082988a831bbb90e97c72d","2025-11-02 23:08"
"Taquito","65580b96c0276bfd86f36c05","gnrr","63b6a120ed1bf0b1b513dfb8","6908291322340c9a87955398","2025-11-02 23:08"
"gnrr","63b6a120ed1bf0b1b513dfb8","Albanian Guy","58796ade8b9ff486d81bbad5","6908294e07afe9334ce273ea","2025-11-02 23:10"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","gnrr","63b6a120ed1bf0b1b513dfb8","69082aa022340c9a87955476","2025-11-02 23:11"
"trulybuzzy","5fb20f55d3f912000124d619","sleepysaurus","65e2ca88d10b98a730ec34d8","690829bf22340c9a879553f2","2025-11-02 23:12"
"Feneb","5dba86167e473f2408461141","Evanz","6639ae194e1ab21938887f4a","69082897a831bbb90e97c6d2","2025-11-02 23:13"
"Lancer227","65b1167dd85363b33611ac05","Taquito","65580b96c0276bfd86f36c05","69082b3f22340c9a879554d5","2025-11-02 23:14"
"Albanian Guy","58796ade8b9ff486d81bbad5","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","69082b5822340c9a879554e0","2025-11-02 23:16"
"gnrr","63b6a120ed1bf0b1b513dfb8","trulybuzzy","5fb20f55d3f912000124d619","69082b8222340c9a879554f3","2025-11-02 23:17"
"엘스","651735b2324c811102e538a6","Finn Siemon","66eb7b4a062332fb60915d65","69082c3622340c9a87955565","2025-11-02 23:20"
"trulybuzzy","5fb20f55d3f912000124d619","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","69082ca022340c9a879555a5","2025-11-02 23:22"
"Albanian Guy","58796ade8b9ff486d81bbad5","gnrr","63b6a120ed1bf0b1b513dfb8","69082cd807afe9334ce27403","2025-11-02 23:23"
"Taquito","65580b96c0276bfd86f36c05","Graffiti","5ea3befa318e469498c136db","69082c74a831bbb90e97c7bc","2025-11-02 23:23"
"엘스","651735b2324c811102e538a6","Finn Siemon","66eb7b4a062332fb60915d65","69082d7522340c9a87955610","2025-11-02 23:24"
"Yannizo","628cdc4ddc700a7583b7c399","allie","612958d26962f50001ae89d2","69082dc73117ee413e0fcea7","2025-11-02 23:25"
"trulybuzzy","5fb20f55d3f912000124d619","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","69082dd922340c9a87955646","2025-11-02 23:27"
"엘스","651735b2324c811102e538a6","Finn Siemon","66eb7b4a062332fb60915d65","69082e6d22340c9a87955695","2025-11-02 23:29"
"Yannizo","628cdc4ddc700a7583b7c399","allie","612958d26962f50001ae89d2","69082eb422340c9a879556b8","2025-11-02 23:30"
"[TNT] Kirania","5c14f357ff3dc98d883d182c","BarryTheBenevolent🏛️ 🌿","62be7867aa13616722f8dd4a","69082ed422340c9a879556ca","2025-11-02 23:31"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","엘스","651735b2324c811102e538a6","69082fa6a831bbb90e97c89a","2025-11-02 23:33"
"Albanian Guy","58796ade8b9ff486d81bbad5","trulybuzzy","5fb20f55d3f912000124d619","69082f88a831bbb90e97c88a","2025-11-02 23:34"
"Taquito","65580b96c0276bfd86f36c05","Yannizo","628cdc4ddc700a7583b7c399","69082fe122340c9a8795574a","2025-11-02 23:37"
"BarryTheBenevolent🏛️ 🌿","62be7867aa13616722f8dd4a","[TNT] Kirania","5c14f357ff3dc98d883d182c","6908300c22340c9a87955763","2025-11-02 23:39"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","trulybuzzy","5fb20f55d3f912000124d619","690830ad22340c9a879557ab","2025-11-02 23:41"
"[TNT] Kirania","5c14f357ff3dc98d883d182c","BarryTheBenevolent🏛️ 🌿","62be7867aa13616722f8dd4a","690831ed22340c9a87955847","2025-11-02 23:43"
"Feneb","5dba86167e473f2408461141","Evanz","6639ae194e1ab21938887f4a","69082e3022340c9a87955679","2025-11-02 23:43"
"Ihaveissues999657","60560e18b67eb80001a290a3","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","690832c9c82d404b14a1a63d","2025-11-02 23:46"
"[TNT] Kirania","5c14f357ff3dc98d883d182c","BarryTheBenevolent🏛️ 🌿","62be7867aa13616722f8dd4a","690832da22340c9a879558ba","2025-11-02 23:48"
"Yannizo","628cdc4ddc700a7583b7c399","sleepysaurus","65e2ca88d10b98a730ec34d8","690832ed22340c9a879558cb","2025-11-02 23:48"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","Ihaveissues999657","60560e18b67eb80001a290a3","6908338622340c9a87955924","2025-11-02 23:49"
